service_type,age,income,documents_uploaded_count,aadhaar_match,address_match,bank_account_valid,certificate_valid,duplicate_application_flag,hospital_record_match,caste_category_valid,decision_reason,approved
residence_certificate,51,24793,2,1,1,1,1,0,1,1,approved,1
birth_certificate,60,106499,5,1,1,1,1,0,1,0,approved,1
residence_certificate,18,168471,2,1,1,1,1,0,0,1,approved,1
widow_pension,0,44968,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,40,282986,2,1,1,1,1,0,0,1,suspicious_income_pattern,0
caste_certificate,62,136973,5,1,1,1,1,0,1,1,approved,1
old_age_pension,87,154330,4,1,1,1,1,0,1,0,approved,1
caste_certificate,47,173579,3,1,1,1,1,0,1,1,approved,1
old_age_pension,80,281387,2,1,1,1,1,0,1,1,suspicious_income_pattern,0
birth_certificate,31,26760,3,1,1,1,1,0,1,1,approved,1
widow_pension,49,196161,4,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,13,15455,4,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,16,52024,4,1,1,1,1,0,1,1,approved,1
caste_certificate,29,194734,3,1,1,1,1,0,0,1,approved,1
caste_certificate,50,115638,2,1,1,1,1,0,0,1,approved,1
birth_certificate,91,77015,2,1,1,1,1,0,1,1,approved,1
caste_certificate,61,74625,3,1,1,1,1,0,1,1,approved,1
birth_certificate,23,287087,1,1,1,1,1,0,0,1,hospital_record_not_found,0
old_age_pension,62,143597,5,1,1,1,0,0,0,1,certificate_expired,0
old_age_pension,13,188754,2,1,1,0,1,0,1,1,bank_account_inactive,0
birth_certificate,33,191726,4,1,1,1,1,0,1,1,approved,1
old_age_pension,58,48491,3,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,64,172097,2,1,1,1,1,0,1,1,approved,1
old_age_pension,85,211128,4,1,1,0,1,0,1,1,ifsc_invalid,0
residence_certificate,32,201971,4,1,0,1,0,0,1,1,address_mismatch_records,0
widow_pension,57,25663,4,1,1,1,1,0,1,1,approved,1
caste_certificate,17,1751,2,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,11,126447,2,1,1,1,0,0,0,1,certificate_expired,0
old_age_pension,73,85532,3,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,65,259961,3,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,1,26695,3,1,1,1,0,0,1,0,certificate_expired,0
widow_pension,69,56052,1,1,1,1,1,0,0,1,approved,1
old_age_pension,83,7393,2,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,27,280333,2,1,1,1,1,1,1,1,duplicate_application_detected,0
widow_pension,41,98883,3,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,2,163184,1,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,47,240245,2,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,88,251424,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
caste_certificate,86,187668,2,1,1,1,1,1,1,0,duplicate_application_detected,0
old_age_pension,12,231792,1,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,56,137344,5,1,1,1,1,0,0,1,income_exceeds_limit,0
birth_certificate,87,36250,4,1,1,1,1,0,1,1,approved,1
old_age_pension,2,185151,3,1,1,0,1,0,1,1,bank_account_inactive,0
caste_certificate,62,224946,4,1,0,1,0,0,1,0,address_mismatch_records,0
caste_certificate,37,5493,3,1,1,1,1,0,1,1,approved,1
old_age_pension,58,62186,1,1,1,1,1,0,0,1,age_not_eligible,0
widow_pension,27,11189,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,25,256585,5,1,1,1,1,0,1,1,suspicious_income_pattern,0
widow_pension,83,158174,3,1,0,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,90,133359,2,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,64,96396,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,73,40679,2,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,73,205770,5,1,1,1,1,0,1,1,approved,1
birth_certificate,60,291160,5,0,1,1,1,1,1,0,duplicate_application_detected,0
old_age_pension,56,60406,2,1,1,1,1,0,0,1,age_not_eligible,0
old_age_pension,0,127820,4,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,31,222605,5,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,31,165301,2,1,1,1,1,0,1,1,approved,1
birth_certificate,26,246533,1,1,1,1,0,0,0,1,certificate_expired,0
widow_pension,12,145965,4,1,1,1,1,0,1,1,income_exceeds_limit,0
residence_certificate,16,114892,3,0,0,1,1,0,0,1,aadhaar_name_mismatch,0
widow_pension,27,74624,5,1,1,1,1,0,0,1,approved,1
widow_pension,88,208379,1,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,51,236491,2,1,1,1,1,0,1,1,approved,1
residence_certificate,35,19322,1,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,46,89273,5,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,65,267094,5,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,31,154754,4,1,1,1,1,0,1,0,approved,1
old_age_pension,31,129851,4,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,69,33377,2,0,1,1,0,0,1,1,aadhaar_name_mismatch,0
residence_certificate,94,30998,3,1,1,1,1,0,1,1,approved,1
old_age_pension,54,55049,4,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,72,174083,1,1,1,1,1,0,0,1,income_exceeds_limit,0
residence_certificate,79,109168,1,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,88,283479,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
birth_certificate,39,113587,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,27,263296,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
residence_certificate,80,37178,5,1,1,1,1,0,1,1,approved,1
widow_pension,30,125069,4,1,0,1,1,0,0,1,address_mismatch_records,0
old_age_pension,86,25374,5,1,0,0,1,0,1,0,address_mismatch_records,0
old_age_pension,30,242391,5,0,1,1,1,0,0,1,aadhaar_name_mismatch,0
widow_pension,25,259006,2,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,3,2441,2,1,1,1,1,0,1,1,approved,1
old_age_pension,57,242281,4,1,0,1,1,0,1,0,address_mismatch_records,0
residence_certificate,78,271530,1,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,22,35985,2,0,1,1,1,0,0,1,aadhaar_name_mismatch,0
residence_certificate,68,99642,1,1,0,1,1,0,0,1,address_mismatch_records,0
birth_certificate,59,214347,2,1,1,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,42,207306,2,1,1,1,1,0,1,1,approved,1
old_age_pension,88,59181,1,1,1,1,1,0,1,1,approved,1
caste_certificate,93,132272,3,1,1,1,1,0,1,1,approved,1
caste_certificate,25,23190,2,1,1,1,1,0,1,1,approved,1
caste_certificate,66,211740,2,1,1,1,1,0,1,1,approved,1
caste_certificate,67,211160,4,1,1,1,1,0,1,1,approved,1
residence_certificate,54,135738,3,1,1,1,1,0,1,1,approved,1
birth_certificate,46,45412,1,1,1,1,1,0,1,1,approved,1
widow_pension,81,75292,3,1,1,1,1,0,1,1,approved,1
caste_certificate,58,67422,1,1,1,1,1,0,1,1,approved,1
old_age_pension,74,229464,5,1,1,1,1,0,1,1,approved,1
caste_certificate,74,267630,4,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,15,30782,4,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,57,207126,4,1,1,1,1,0,1,1,approved,1
old_age_pension,88,131504,5,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,0,222293,1,1,1,1,1,0,1,0,income_exceeds_limit,0
birth_certificate,89,55004,3,1,1,1,1,0,0,1,hospital_record_not_found,0
old_age_pension,44,276098,2,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,93,231021,5,1,1,1,1,0,0,1,approved,1
birth_certificate,5,51605,2,1,1,1,1,0,1,1,approved,1
widow_pension,90,78192,4,1,1,0,1,0,1,1,bank_account_inactive,0
caste_certificate,51,177271,4,1,0,1,0,0,1,1,address_mismatch_records,0
old_age_pension,18,76690,3,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,42,22343,2,1,1,1,1,0,1,1,approved,1
residence_certificate,18,15251,2,1,1,1,1,0,1,1,approved,1
birth_certificate,38,171997,2,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,31,115490,4,1,1,1,1,0,0,1,approved,1
widow_pension,64,270714,3,1,1,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,88,191518,5,1,1,0,0,0,1,1,ifsc_invalid,0
birth_certificate,46,144850,1,1,1,1,1,0,1,1,approved,1
old_age_pension,12,124337,5,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,73,214134,4,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,81,126765,2,1,1,1,1,0,1,1,approved,1
old_age_pension,35,111369,5,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,85,160066,4,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,69,105522,5,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,26,209883,2,1,1,1,1,1,1,1,duplicate_application_detected,0
birth_certificate,71,138706,2,1,1,1,1,1,1,1,duplicate_application_detected,0
birth_certificate,23,165670,4,1,1,1,1,0,1,1,approved,1
widow_pension,19,249539,1,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,85,187787,3,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,8,134041,1,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,38,191298,4,1,1,1,1,0,1,1,approved,1
residence_certificate,82,182361,4,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,0,102411,4,1,1,1,1,0,1,1,approved,1
widow_pension,10,114719,1,0,1,0,0,0,1,1,aadhaar_name_mismatch,0
widow_pension,73,264242,3,1,1,0,1,0,1,1,bank_account_inactive,0
old_age_pension,0,287099,5,1,0,1,0,0,1,1,address_mismatch_records,0
birth_certificate,90,173855,4,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,80,13759,2,1,1,1,1,0,1,0,approved,1
widow_pension,43,107013,4,1,1,1,1,0,0,1,approved,1
birth_certificate,50,124697,2,1,1,1,1,0,1,1,approved,1
widow_pension,16,77328,4,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,65,212838,4,1,1,1,1,0,1,1,income_exceeds_limit,0
residence_certificate,22,42322,4,1,1,1,1,0,1,1,approved,1
caste_certificate,40,196296,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,58,28468,5,1,1,1,1,0,0,1,age_not_eligible,0
old_age_pension,73,148077,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,93,294240,4,0,0,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,24,232031,3,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,16,140511,1,1,1,1,0,0,0,1,certificate_expired,0
widow_pension,18,212976,3,1,1,1,1,1,1,1,duplicate_application_detected,0
residence_certificate,81,183024,4,1,1,1,1,0,1,0,approved,1
old_age_pension,81,276797,5,1,1,1,0,0,0,0,certificate_expired,0
widow_pension,45,128348,4,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,34,128753,1,1,1,0,0,0,1,1,ifsc_invalid,0
birth_certificate,73,17277,5,1,1,1,1,0,1,1,approved,1
old_age_pension,22,294226,5,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,85,286546,5,1,1,1,1,0,0,1,suspicious_income_pattern,0
caste_certificate,43,195502,1,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,8,99597,3,1,1,1,1,0,1,1,approved,1
caste_certificate,31,67136,2,1,1,1,1,0,1,1,approved,1
old_age_pension,89,30064,2,1,1,1,1,0,0,1,approved,1
residence_certificate,92,222176,2,1,1,1,1,0,1,1,approved,1
old_age_pension,58,169635,1,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,41,87891,2,1,1,1,1,0,1,1,approved,1
residence_certificate,61,72213,5,1,1,1,1,0,1,1,approved,1
caste_certificate,18,78754,4,1,1,1,1,0,1,1,approved,1
widow_pension,92,152971,1,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,34,14756,3,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,75,179020,2,1,1,1,1,0,1,1,approved,1
caste_certificate,7,229131,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,88,169729,2,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,90,232787,5,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,42,190144,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,44,126393,2,1,1,1,1,0,0,1,age_not_eligible,0
caste_certificate,5,246075,5,1,1,1,1,0,1,1,approved,1
birth_certificate,12,217561,4,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,10,219315,2,1,0,1,0,0,1,1,address_mismatch_records,0
residence_certificate,69,166067,5,1,1,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,68,260798,1,1,1,0,1,0,0,1,ifsc_invalid,0
caste_certificate,6,48910,3,1,1,1,1,0,1,1,approved,1
old_age_pension,54,59461,5,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,54,66087,5,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,18,277512,1,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,5,37008,5,1,1,1,1,0,1,1,approved,1
old_age_pension,88,260921,2,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,8,224990,1,1,1,1,1,0,1,1,approved,1
widow_pension,19,28751,4,1,1,1,1,0,1,1,approved,1
birth_certificate,24,190002,5,1,1,1,1,0,1,0,approved,1
birth_certificate,49,2645,4,1,1,1,1,0,0,1,hospital_record_not_found,0
old_age_pension,71,157327,5,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,49,61628,5,1,1,0,1,0,1,1,ifsc_invalid,0
widow_pension,37,297739,2,1,1,1,1,0,1,1,income_exceeds_limit,0
widow_pension,65,171208,4,1,1,1,0,0,0,0,certificate_expired,0
residence_certificate,56,37477,1,1,0,1,1,0,1,0,address_mismatch_records,0
old_age_pension,21,130512,1,1,1,1,1,0,0,1,age_not_eligible,0
widow_pension,55,216953,4,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,35,118503,4,1,1,0,1,0,1,1,bank_account_inactive,0
caste_certificate,50,137378,4,1,1,1,1,0,0,1,approved,1
caste_certificate,67,256596,4,1,1,1,1,0,0,1,suspicious_income_pattern,0
residence_certificate,0,245876,4,1,1,1,1,0,1,1,approved,1
residence_certificate,47,2330,3,1,1,1,1,0,1,1,approved,1
old_age_pension,32,254277,4,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,23,49704,3,1,0,0,1,0,1,1,address_mismatch_records,0
caste_certificate,48,295486,5,1,1,1,0,0,1,1,certificate_expired,0
widow_pension,68,153410,1,1,1,1,1,1,1,1,duplicate_application_detected,0
caste_certificate,57,118039,4,1,1,1,1,0,1,1,approved,1
widow_pension,47,78540,5,1,1,1,1,0,1,1,approved,1
widow_pension,56,139711,2,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,63,36174,3,1,1,1,1,0,1,1,approved,1
birth_certificate,52,213448,4,1,1,1,1,0,1,1,approved,1
birth_certificate,59,28476,5,1,0,1,1,0,1,1,address_mismatch_records,0
residence_certificate,89,182737,4,1,1,1,0,0,0,1,certificate_expired,0
old_age_pension,42,126975,1,1,1,1,1,1,0,1,duplicate_application_detected,0
widow_pension,40,112116,4,1,1,1,1,0,1,1,approved,1
birth_certificate,25,140994,2,1,1,1,1,0,1,1,approved,1
widow_pension,58,97231,3,1,1,1,1,0,0,1,approved,1
birth_certificate,48,255401,2,1,1,1,1,0,1,0,suspicious_income_pattern,0
birth_certificate,63,42792,1,1,1,1,1,0,1,1,approved,1
birth_certificate,4,285230,4,1,1,1,1,0,0,0,hospital_record_not_found,0
old_age_pension,43,106617,4,1,1,1,1,0,1,1,age_not_eligible,0
caste_certificate,17,29334,1,1,1,1,1,0,1,1,approved,1
widow_pension,56,97567,4,1,1,1,1,0,1,1,approved,1
old_age_pension,88,211321,4,1,1,1,1,0,1,0,approved,1
old_age_pension,39,131063,4,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,45,256357,5,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,57,110264,5,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,84,130725,3,1,1,1,1,0,1,1,approved,1
residence_certificate,23,83020,1,0,1,0,1,0,1,0,aadhaar_name_mismatch,0
widow_pension,27,19214,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,45,165388,1,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,67,284801,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
residence_certificate,71,175164,4,1,1,1,1,0,1,1,approved,1
residence_certificate,53,268712,1,1,1,1,1,1,0,1,duplicate_application_detected,0
widow_pension,32,194051,4,1,1,1,1,1,1,1,duplicate_application_detected,0
birth_certificate,66,37812,3,1,0,1,1,0,0,1,address_mismatch_records,0
caste_certificate,83,223703,2,1,1,0,1,0,1,0,ifsc_invalid,0
birth_certificate,34,45712,4,1,1,1,1,0,1,0,approved,1
birth_certificate,38,203917,5,1,1,1,1,0,1,1,approved,1
birth_certificate,46,33511,4,1,1,1,1,0,1,1,approved,1
old_age_pension,70,218152,4,1,1,1,1,0,1,1,approved,1
residence_certificate,90,262973,4,1,1,1,1,0,0,1,suspicious_income_pattern,0
birth_certificate,4,188455,1,1,1,1,1,0,1,1,approved,1
residence_certificate,36,163874,1,1,0,1,1,0,1,0,address_mismatch_records,0
widow_pension,0,294361,1,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,85,217056,5,1,1,1,1,0,1,1,approved,1
widow_pension,55,22192,3,1,1,1,1,0,1,1,approved,1
widow_pension,6,97982,3,1,1,1,1,0,1,1,approved,1
old_age_pension,63,273146,1,1,1,1,1,0,0,1,suspicious_income_pattern,0
caste_certificate,7,196857,4,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,93,55887,1,1,1,1,1,0,1,1,approved,1
widow_pension,63,138629,4,1,1,1,1,0,0,1,income_exceeds_limit,0
caste_certificate,56,263009,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
caste_certificate,27,3880,4,1,1,1,1,0,1,1,approved,1
widow_pension,25,134815,4,1,0,1,0,0,1,1,address_mismatch_records,0
caste_certificate,33,218132,3,1,0,0,1,0,1,1,address_mismatch_records,0
widow_pension,21,30538,4,1,1,1,1,0,1,1,approved,1
widow_pension,19,260920,1,1,1,1,1,0,1,1,income_exceeds_limit,0
old_age_pension,13,285083,2,1,1,1,0,0,1,1,certificate_expired,0
birth_certificate,22,211422,5,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,66,21105,2,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,18,250314,5,1,1,1,1,0,1,0,suspicious_income_pattern,0
birth_certificate,77,211306,1,1,1,1,1,0,1,1,approved,1
birth_certificate,38,190277,1,1,1,0,1,0,1,1,bank_account_inactive,0
birth_certificate,36,265114,2,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
old_age_pension,0,105309,3,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
widow_pension,18,102959,5,1,1,1,1,0,1,1,approved,1
old_age_pension,14,1490,3,1,1,1,1,0,1,1,age_not_eligible,0
widow_pension,88,6605,1,1,0,1,1,0,0,1,address_mismatch_records,0
old_age_pension,0,24633,4,1,0,0,1,0,0,1,address_mismatch_records,0
old_age_pension,30,184475,5,1,1,1,1,0,0,0,age_not_eligible,0
residence_certificate,51,88345,5,1,1,1,1,0,0,1,approved,1
old_age_pension,42,48445,1,1,1,1,0,0,0,1,certificate_expired,0
caste_certificate,45,98498,3,1,1,1,1,0,1,1,approved,1
residence_certificate,85,245153,4,1,1,1,1,1,1,1,duplicate_application_detected,0
old_age_pension,49,147348,2,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,19,43984,4,1,0,1,1,0,0,1,address_mismatch_records,0
caste_certificate,61,189345,3,1,1,1,1,0,1,1,approved,1
caste_certificate,42,3403,1,1,1,0,1,0,1,1,ifsc_invalid,0
caste_certificate,4,139731,4,0,1,1,0,0,0,0,aadhaar_name_mismatch,0
residence_certificate,78,185566,2,1,1,1,1,0,0,1,approved,1
old_age_pension,65,142962,3,1,1,0,1,0,1,1,bank_account_inactive,0
old_age_pension,11,267869,4,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,56,201986,4,1,1,1,1,0,0,1,hospital_record_not_found,0
birth_certificate,59,19155,4,1,1,1,0,0,1,1,certificate_expired,0
caste_certificate,54,209415,1,1,1,1,1,0,1,1,approved,1
birth_certificate,70,8148,4,1,1,1,1,0,1,1,approved,1
residence_certificate,65,271151,1,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,71,171637,2,1,1,1,1,0,1,1,approved,1
caste_certificate,72,99840,1,1,1,1,1,0,1,1,approved,1
birth_certificate,26,147457,2,1,1,1,1,0,1,1,approved,1
residence_certificate,27,85577,5,1,1,1,0,0,1,1,certificate_expired,0
residence_certificate,36,250148,5,1,1,1,1,0,1,0,suspicious_income_pattern,0
birth_certificate,78,11001,2,1,1,1,1,0,1,1,approved,1
old_age_pension,18,298077,1,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,93,134315,1,1,1,1,1,0,1,1,approved,1
caste_certificate,50,206641,3,1,1,1,1,0,1,0,invalid_caste_subcategory,0
birth_certificate,12,210077,5,1,1,1,1,0,1,1,approved,1
residence_certificate,44,23670,1,1,1,1,1,0,0,1,approved,1
birth_certificate,5,231037,3,1,1,1,1,0,1,1,approved,1
old_age_pension,93,283469,5,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,0,275864,1,1,1,1,1,0,1,1,income_exceeds_limit,0
birth_certificate,24,215084,2,1,1,1,1,0,1,1,approved,1
old_age_pension,25,175293,4,1,1,0,1,0,1,1,ifsc_invalid,0
old_age_pension,12,174214,4,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,18,223208,5,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,9,5274,3,1,1,1,1,0,1,1,age_not_eligible,0
old_age_pension,44,116453,5,1,0,0,1,0,1,1,address_mismatch_records,0
old_age_pension,70,40165,3,1,1,1,1,0,1,1,approved,1
old_age_pension,14,225793,2,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,86,216252,4,0,0,1,1,0,1,0,aadhaar_name_mismatch,0
caste_certificate,30,28029,1,1,1,1,1,0,1,1,approved,1
residence_certificate,7,260897,3,1,1,1,1,0,1,1,suspicious_income_pattern,0
birth_certificate,29,296710,1,1,1,1,1,0,1,1,suspicious_income_pattern,0
old_age_pension,0,106761,3,1,1,1,1,0,1,1,age_not_eligible,0
birth_certificate,15,172504,1,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,10,78465,4,1,1,0,1,0,1,1,ifsc_invalid,0
residence_certificate,26,57072,5,1,1,1,1,0,1,1,approved,1
old_age_pension,85,124829,4,1,0,1,1,0,1,1,address_mismatch_records,0
old_age_pension,39,197712,3,1,1,0,1,0,1,1,bank_account_inactive,0
widow_pension,82,169116,4,1,0,0,1,0,1,1,address_mismatch_records,0
birth_certificate,43,235729,5,1,1,1,1,1,1,1,duplicate_application_detected,0
birth_certificate,69,221499,5,1,1,0,1,0,1,1,bank_account_inactive,0
caste_certificate,56,147426,1,1,1,1,1,0,1,1,approved,1
widow_pension,47,157712,2,1,1,1,1,0,1,1,income_exceeds_limit,0
caste_certificate,39,65719,2,1,1,1,1,0,1,0,invalid_caste_subcategory,0
caste_certificate,38,162286,3,1,0,1,1,0,1,1,address_mismatch_records,0
caste_certificate,83,166485,3,1,1,1,1,0,1,1,approved,1
residence_certificate,2,218034,2,1,1,1,1,0,1,1,approved,1
residence_certificate,54,48595,3,1,1,0,1,0,0,1,bank_account_inactive,0
caste_certificate,0,34062,5,1,0,1,1,0,1,1,address_mismatch_records,0
widow_pension,22,67172,2,1,0,1,1,0,1,1,address_mismatch_records,0
birth_certificate,66,202830,1,1,1,1,1,0,1,1,approved,1
widow_pension,61,190222,4,1,1,1,0,0,1,1,certificate_expired,0
old_age_pension,33,39505,1,1,1,1,1,0,1,1,age_not_eligible,0
residence_certificate,16,198180,5,1,0,1,0,0,1,1,address_mismatch_records,0
birth_certificate,47,118048,5,0,1,1,1,0,1,1,aadhaar_name_mismatch,0
birth_certificate,90,67714,4,1,1,1,1,0,1,1,approved,1
old_age_pension,52,75056,1,1,1,1,1,0,1,0,age_not_eligible,0
old_age_pension,60,129172,5,1,1,1,1,0,0,0,approved,1
caste_certificate,86,75885,4,1,1,1,1,0,1,0,invalid_caste_subcategory,0
residence_certificate,10,199706,1,1,1,1,1,0,1,1,approved,1
